input_lat_tx,input_lon_tx,input_height_tx,input_material_tx,input_lat_rx,input_lon_rx,input_height_rx,input_material_rx,input_fog_density,input_rain_rate,input_surface_temp,input_ambient_temp,input_wavelength_nm,input_tx_power_dbm,link_distance_km,elevation_angle_deg,path_length_m,received_power_dbm,total_loss_db,link_margin_db,link_available,estimated_availability,loss_fog_loss_db,loss_rain_loss_db,loss_molecular_loss_db,loss_geometric_loss_db,loss_total_atmospheric_loss_db,beam_initial_diameter_m,beam_final_diameter_m,beam_beam_spreading_ratio,beam_total_steering_angle_mrad,beam_scintillation_index,atm_num_layers,atm_total_height,atm_avg_fog_density,atm_avg_rain_rate,atm_avg_temperature,atm_total_optical_depth,atm_total_transmission
37.7749,-122.4194,10.0,steel,37.7849,-122.4094,30.0,aluminum,1.0,0.5,40.0,15.0,1310.0,15.0,1.4173252285675964,0.8084520877431657,1417.4663324164667,10.00493265565362,4.99506734434638,40.00493265565362,True,0.502614839305542,4.99230481202828,0.0023899005608008232,0.0003726317572992518,8.805528404029456,4.9950673443463804,0.1,0.4511964551346654,4.5119645513466535,-0.7149936425097391,0.9895950572842027,6,60.0,1.0,0.5,17.354166666666686,0.2921100298922256,0.7466863736320661
37.7749,-122.4194,30.0,steel,37.7849,-122.4094,100.0,black_paint,0.1,2.0,0.0,35.0,850.0,10.0,1.4173252285675964,2.8274726273280875,1419.0527839140407,10.0,0.0,40.0,True,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,1.0,8,80.0,0.1,2.0,32.90999999999997,0.06932689943212897,0.9330216259802159
37.7749,-122.4194,40.0,white_paint,37.7849,-122.4094,50.0,aluminum,0.0,5.0,35.0,10.0,850.0,10.0,1.4173252285675964,0.4042461648560472,1417.360505846762,9.980365181237973,0.019634818762026995,39.98036518123797,True,0.5,0.0,0.018212745661254397,0.0014220731007736757,5.044544426063463,0.019634818762028074,0.1,0.25748450064964024,2.5748450064964024,-0.10575084218623344,1.0,9,90.0,0.0,5.0,11.21777777777777,0.0025827949231526735,0.9974205376219439
37.7749,-122.4194,20.0,white_paint,37.7849,-122.4094,100.0,aluminum,0.1,0.0,30.0,35.0,850.0,20.0,1.4173252285675964,3.2305950374330603,1419.5812070939053,20.0,0.0,50.0,True,0.540733010175793,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.849341507142127,7,70.0,0.09999999999999999,0.0,34.562142857142874,0.05990095682387068,0.9418578135541168
37.7749,-122.4194,20.0,white_paint,37.7849,-122.4094,75.0,wood,0.2,2.0,35.0,35.0,850.0,30.0,1.4173252285675964,2.2222757639594715,1418.3919780985048,26.972124207237172,3.0278757927628277,56.97212420723717,True,0.5529319656724521,3.0054249717468586,0.019093459246961052,0.003357361769010126,10.558489514451017,3.02787579276283,0.1,0.5744573182658508,5.744573182658508,-0.014521632156722863,0.8085407646559969,7,70.0,0.19999999999999998,2.0,34.91928571428576,0.12042719232947183,0.88654163202673
37.7749,-122.4194,75.0,steel,37.7849,-122.4094,10.0,aluminum,0.2,2.0,25.0,40.0,850.0,10.0,1.4173252285675964,-2.625803809951218,1418.8149292751993,9.151956548365428,0.8480434516345721,39.151956548365426,True,0.5165925321161057,0.8417699251551634,0.005347762766450402,0.0009257637129583478,4.425354096037186,0.8480434516345722,0.1,0.2328876631559459,2.3288766315594587,0.021509234327812075,0.9357616260996336,13,125.0,0.20000000000000004,2.0,39.23307692307691,0.2150444929272673,0.8065055555860022
37.7749,-122.4194,30.0,white_paint,37.7849,-122.4094,10.0,steel,3.0,0.0,25.0,0.0,850.0,10.0,1.4173252285675964,-0.8084520877431657,1417.4663324164667,-9.71189177159826,19.71189177159826,20.28810822840174,True,0.5,19.710230038341784,0.0,0.0016617332564744227,12.371714374737204,19.711891771598257,0.1,0.7310281102097509,7.310281102097509,-0.23680546915932613,1.0,8,80.0,3.0,0.0,1.4349999999999454,2.0493255346799226,0.12882176010331886
37.7749,-122.4194,20.0,wood,37.7849,-122.4094,15.0,concrete,0.0,0.0,20.0,40.0,1310.0,20.0,1.4173252285675964,-0.20212559783278145,1417.3340479697047,19.999706132926633,0.00029386707336698237,49.99970613292663,True,0.5879140307728438,0.0,0.0,0.00029386707336988906,6.074206162884086,0.00029386707336988906,0.1,0.3024762925671006,3.024762925671006,0.30644786880030667,0.7009289584149703,7,70.0,0.0,0.0,38.71928571428572,2.343070602701503e-05,0.9999765695684698
37.7749,-122.4194,10.0,wood,37.7849,-122.4094,20.0,aluminum,0.0,5.0,10.0,0.0,1310.0,10.0,1.4173252285675964,0.4042461648560472,1417.360505846762,9.978308508759717,0.0216914912402828,39.97830850875972,True,0.5812816632428737,0.0,0.021298420931806752,0.0003930703084754964,6.77364597752375,0.02169149124028225,0.1,0.3362267509744603,3.362267509744603,-0.35115106532353546,0.7203363932403553,6,60.0,0.0,5.0,1.0708333333333826,0.00126847366145189,0.9987323305112031
37.7749,-122.4194,75.0,aluminum,37.7849,-122.4094,75.0,steel,0.0,50.0,50.0,20.0,1550.0,15.0,1.4173252285675964,0.0,1417.3252285675962,14.91813500368359,0.0818649963164102,44.91813500368359,True,0.6021665540558078,0.0,0.08177582052467594,8.917579173304077e-05,3.9009924171223997,0.08186499631640898,0.1,0.2133860182854077,2.133860182854077,-0.051274777268922545,0.660670114048416,13,125.0,0.0,50.0,20.810000000000002,0.02078083948407346,0.9794335942212532
37.7749,-122.4194,75.0,black_paint,37.7849,-122.4094,5.0,concrete,2.0,20.0,40.0,25.0,850.0,25.0,1.4173252285675964,-2.8274726273280875,1419.0527839140407,25.0,0.0,55.0,True,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,1.0,13,125.0,2.0,20.0,25.479230769230753,2.1477314811260566,0.11674870423479153
37.7749,-122.4194,15.0,concrete,37.7849,-122.4094,30.0,steel,0.2,0.0,40.0,30.0,1550.0,25.0,1.4173252285675964,0.6063566710115278,1417.4046012110264,24.25925393239838,0.74074606760162,54.25925393239838,True,0.6306917887709136,0.7405792609222128,0.0,0.0001668066794065657,6.404219082480678,0.7407460676016194,0.1,0.3180622463401579,3.180622463401579,-0.3415945088918578,0.5855605191067906,7,65.0,0.19999999999999998,0.0,30.919285714285763,0.050841384960136474,0.9504294109761696
37.7749,-122.4194,5.0,white_paint,37.7849,-122.4094,15.0,concrete,0.2,20.0,50.0,35.0,1550.0,15.0,1.4173252285675964,0.4042461648560472,1417.360505846762,14.046063003889685,0.9539369961103148,44.046063003889685,True,0.618116385537521,0.8752028072862859,0.07854516118938562,0.00018902763464234422,7.191054584669551,0.9539369961103138,0.1,0.3577019101539567,3.577019101539567,0.0,0.6178182999151343,6,55.0,0.19999999999999998,20.0,36.22083333333336,0.04687940959571188,0.9542024583128429
37.7749,-122.4194,40.0,white_paint,37.7849,-122.4094,40.0,white_paint,3.0,1.0,30.0,10.0,1550.0,30.0,1.4173252285675964,0.0,1417.3252285675962,21.974506170597085,8.025493829402915,51.97450617059708,True,0.6151248589120913,8.022492719973544,0.0028725037872030443,0.00012860564216708901,8.662675294270542,8.025493829402913,0.1,0.44220530240859857,4.422053024085986,-0.08606313749024352,0.6256862090870433,9,90.0,3.0,1.0,10.93999999999994,1.056094854227097,0.34781141596931464
37.7749,-122.4194,30.0,black_paint,37.7849,-122.4094,100.0,concrete,3.0,0.0,40.0,15.0,850.0,15.0,1.4173252285675964,2.8274726273280875,1419.0527839140407,15.0,0.0,45.0,True,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,1.0,8,80.0,3.0,0.0,16.809999999999945,2.0493164536122084,0.12882292994775713
37.7749,-122.4194,50.0,white_paint,37.7849,-122.4094,10.0,concrete,0.2,1.0,50.0,35.0,850.0,15.0,1.4173252285675964,-1.6165823838844655,1417.8895597098488,13.943909529755869,1.056090470244131,43.94390952975587,True,0.5,1.0515261398159983,0.0033867988645161105,0.001177531563616529,5.249051224899825,1.056090470244131,0.1,0.2660012401153238,2.660012401153238,-0.07937818385108977,1.0,10,100.0,0.2,1.0,35.537499999999966,0.17150327855078512,0.8423975061724915
37.7749,-122.4194,40.0,white_paint,37.7849,-122.4094,5.0,concrete,0.1,2.0,10.0,20.0,1310.0,10.0,1.4173252285675964,-1.4145975541199667,1417.7573147524893,10.0,0.0,40.0,True,0.6355910964684137,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.5733385907329114,9,90.0,0.1,2.0,19.273333333333312,0.04460680052067226,0.9563734534562746
37.7749,-122.4194,75.0,black_paint,37.7849,-122.4094,50.0,white_paint,2.0,20.0,50.0,0.0,1310.0,20.0,1.4173252285675964,-1.01052738874752,1417.5456971590684,15.168771760821576,4.831228239178424,45.16877176082158,True,0.5,4.792880960641565,0.03815947368050084,0.0001878048563594357,6.5218775492896865,4.831228239178425,0.1,0.32376381829740797,3.2376381829740795,-0.10960463330433919,1.0,13,125.0,2.0,20.0,1.8253846153845643,1.2261852175983796,0.29340973977266693
37.7749,-122.4194,75.0,steel,37.7849,-122.4094,10.0,white_paint,0.2,0.0,40.0,10.0,1550.0,25.0,1.4173252285675964,-2.625803809951218,1418.8149292751993,24.614423001127488,0.3855769988725122,54.61442300112749,True,0.5889126148419301,0.3854843942381331,0.0,9.260463438155698e-05,3.904294904274297,0.3855769988725146,0.1,0.21350519434201598,2.1350519434201596,-0.0806454405800023,0.6980447944189643,13,125.0,0.20000000000000004,0.0,10.963846153846134,0.09777335496202572,0.9068544145172592
37.7749,-122.4194,40.0,concrete,37.7849,-122.4094,15.0,concrete,3.0,20.0,35.0,30.0,1310.0,30.0,1.4173252285675964,-1.01052738874752,1417.5456971590684,19.961596382107658,10.038403617892342,49.96159638210766,True,0.6215020663627757,9.985168668003263,0.052999269000695785,0.00023568088838629166,9.35840546174606,10.038403617892344,0.1,0.48742208272187393,4.874220827218739,-0.05667557704011912,0.6090051089488929,9,90.0,3.0,20.0,30.328888888888855,1.3207732475336509,0.26692882009354163
37.7749,-122.4194,40.0,wood,37.7849,-122.4094,15.0,black_paint,2.0,0.5,40.0,40.0,1310.0,20.0,1.4173252285675964,-1.01052738874752,1417.5456971590684,13.341399381684532,6.658600618315468,43.34139938168453,True,0.6542127875761995,6.656779112002173,0.0015933562484577346,0.0002281500648367674,8.144130154410924,6.658600618315468,0.1,0.41078308096862215,4.107830809686221,-0.026224595397442787,0.5285546522331236,9,90.0,2.0,0.5,40.00666666666666,0.8760856749066975,0.41640968863085204
37.7749,-122.4194,100.0,wood,37.7849,-122.4094,10.0,white_paint,3.0,2.0,0.0,0.0,1310.0,20.0,1.4173252285675964,-3.633397521377634,1420.1798490100432,13.994034451190835,6.005965548809165,43.994034451190835,True,0.6615338336511857,6.002234154292696,0.003574599646127257,0.0001567948703420215,6.706854954452643,6.005965548809164,0.1,0.3328852054840104,3.328852054840104,-0.008189703795957912,0.5116384818607495,15,150.0,3.0,2.0,-0.2950000000000159,2.19097630135563,0.11180753746410924
37.7749,-122.4194,40.0,black_paint,37.7849,-122.4094,50.0,black_paint,0.5,20.0,40.0,25.0,1310.0,30.0,1.4173252285675964,0.4042461648560472,1417.360505846762,28.282790918614303,1.7172090813856968,58.2827909186143,True,0.5632950384211126,1.663977363905542,0.052992345058703934,0.0002393724214513482,5.928893837603054,1.7172090813856973,0.1,0.2957989953817245,2.9579899538172447,-0.09000239212126943,0.775268610217035,9,90.0,0.5,20.0,25.99555555555554,0.2259661106405351,0.7977451362792636
37.7749,-122.4194,75.0,black_paint,37.7849,-122.4094,20.0,concrete,1.0,2.0,35.0,35.0,850.0,25.0,1.4173252285675964,-2.2222757639594715,1418.3919780985048,20.786118350531105,4.213881649468895,50.786118350531105,True,0.5251020967226215,4.207594960445603,0.005346168589148879,0.0009405204341447438,6.242590709334575,4.213881649468897,0.1,0.31035481258066955,3.1035481258066953,-0.017985210282289065,0.9043915578349656,13,125.0,1.0,2.0,34.90230769230766,1.0688619469699752,0.3433991015118288
37.7749,-122.4194,75.0,black_paint,37.7849,-122.4094,15.0,steel,3.0,20.0,30.0,0.0,1310.0,30.0,1.4173252285675964,-2.4240698646643266,1418.594657939395,22.766982744519165,7.233017255480835,52.76698274451917,True,0.5331841923304104,7.194641421999886,0.038187711070920824,0.0001881224100300478,7.588835619665728,7.233017255480838,0.1,0.3791503135124958,3.7915031351249575,-0.0860803238437625,0.8755244705010069,13,125.0,3.0,20.0,1.0561538461538476,1.834411774173693,0.1597074181714043
37.7749,-122.4194,10.0,black_paint,37.7849,-122.4094,40.0,white_paint,0.2,0.5,20.0,15.0,1550.0,10.0,1.4173252285675964,1.2125775507233312,1417.642692477265,8.390269217386967,1.609730782613033,38.390269217386965,True,0.6407883381492882,1.6048579324897188,0.00449273636295801,0.00038011376035664436,10.533860168651232,1.6097307826130336,0.1,0.5725475641590884,5.725475641590883,-0.4496290072973732,0.5605777141453285,6,60.0,0.19999999999999998,0.5,15.887500000000045,0.04706241342566055,0.9540278515857623
37.7749,-122.4194,50.0,white_paint,37.7849,-122.4094,40.0,white_paint,1.0,10.0,40.0,30.0,850.0,10.0,1.4173252285675964,-0.4042461648560472,1417.360505846762,4.710804103285773,5.289195896714227,34.710804103285774,True,0.5,5.255668931456425,0.03233160973754773,0.001195355520255088,7.286371805297555,5.289195896714228,0.1,0.3627522999375113,3.627522999375113,-0.042024738998356535,1.0,10,100.0,1.0,10.0,30.287499999999966,0.859260368662069,0.42347518202976103
37.7749,-122.4194,15.0,white_paint,37.7849,-122.4094,50.0,white_paint,0.2,20.0,50.0,25.0,850.0,20.0,1.4173252285675964,1.4145975541199667,1417.7573147524893,16.564810986102067,3.435189013897933,46.56481098610207,True,0.5,3.2351632774181827,0.19627949513159604,0.003746241348155455,11.013436907623994,3.4351890138979337,0.1,0.6107254072836916,6.107254072836916,-0.48632711171176446,1.0,7,65.0,0.19999999999999998,20.0,26.70500000000004,0.11785768484672954,0.8888225365296315
37.7749,-122.4194,40.0,concrete,37.7849,-122.4094,5.0,aluminum,0.2,0.0,0.0,15.0,1310.0,20.0,1.4173252285675964,-1.4145975541199667,1417.7573147524893,20.0,0.0,50.0,True,0.6300351004841775,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.5872131556345148,9,90.0,0.2,0.0,14.21777777777777,0.08761726035475806,0.9161114417997062
37.7749,-122.4194,10.0,steel,37.7849,-122.4094,30.0,aluminum,0.1,5.0,35.0,0.0,1550.0,10.0,1.4173252285675964,0.8084520877431657,1417.4663324164667,9.579072246742472,0.4209277532575282,39.57907224674247,True,0.5110186869500852,0.4011645705379596,0.01956261499166812,0.00020056772790028748,6.7739971631250135,0.420927753257528,0.1,0.33624438873607776,3.3624438873607776,-0.9512380312458169,0.9568756007110109,6,60.0,0.09999999999999999,5.0,3.1875,0.024615595008561524,0.9756848980953562
37.7749,-122.4194,50.0,concrete,37.7849,-122.4094,15.0,steel,0.0,2.0,20.0,15.0,1550.0,25.0,1.4173252285675964,-1.4145975541199667,1417.7573147524893,24.99492472727382,0.005075272726180913,54.99492472727382,True,0.6697916163711705,0.0,0.004961393739221359,0.00011387898695978125,4.654224515937788,0.00507527272618114,0.1,0.24177573147524895,2.4177573147524893,-0.05101563404251048,0.49300166732132095,10,100.0,0.0,2.0,15.237499999999955,0.0008242168807149609,0.9991761226927178
37.7749,-122.4194,50.0,wood,37.7849,-122.4094,10.0,white_paint,0.0,0.5,25.0,25.0,1550.0,30.0,1.4173252285675964,-1.6165823838844655,1417.8895597098488,29.998541877149453,0.0014581228505470278,59.99854187714945,True,0.698751692235606,0.0,0.0013480556174069998,0.00011006723314033789,4.65456059681676,0.0014581228505473377,0.1,0.2417889559709849,2.417889559709849,-0.023607861169169006,0.4311235466215068,10,100.0,0.0,0.5,24.94749999999999,0.00023675197119163072,0.9997632760523447
37.7749,-122.4194,50.0,white_paint,37.7849,-122.4094,30.0,wood,0.2,1.0,25.0,10.0,850.0,20.0,1.4173252285675964,-0.8084520877431657,1417.4663324164667,18.944121982001665,1.0558780179983351,48.94412198200166,True,0.5,1.051212268711562,0.0033857879354866993,0.0012799613512861014,5.247875234587029,1.0558780179983347,0.1,0.2659516902367236,2.659516902367236,-0.05974620591135411,1.0,10,100.0,0.2,1.0,10.537499999999966,0.17152006369351055,0.8423833665287872
37.7749,-122.4194,5.0,aluminum,37.7849,-122.4094,15.0,wood,0.0,2.0,25.0,10.0,850.0,10.0,1.4173252285675964,0.4042461648560472,1417.360505846762,9.985587461006531,0.014412538993468615,39.98558746100653,True,0.5,0.0,0.012141547247713094,0.0022709917457540978,7.191054584669551,0.014412538993467191,0.1,0.3577019101539567,3.577019101539567,0.0,1.0,6,55.0,0.0,2.0,11.1875,0.0007106366613446696,0.9992896157810858
37.7749,-122.4194,50.0,wood,37.7849,-122.4094,10.0,steel,3.0,10.0,40.0,20.0,1550.0,25.0,1.4173252285675964,-1.6165823838844655,1417.8895597098488,17.754244167348826,7.245755832651174,47.75424416734883,True,0.6079814205560273,7.223118305595465,0.022525581253622466,0.00011194580208679722,8.09851050849148,7.245755832651174,0.1,0.4081074013249502,4.081074013249502,-0.11813383181649226,0.6447871039964568,10,100.0,3.0,10.0,20.94749999999999,1.176676126292581,0.3083017936321718
37.7749,-122.4194,40.0,wood,37.7849,-122.4094,40.0,wood,0.1,20.0,20.0,20.0,1310.0,20.0,1.4173252285675964,0.0,1417.3252285675962,19.61397833144509,0.3860216685549105,49.61397833144509,True,0.654277292627615,0.3327871896952242,0.05299102611003678,0.000243452749650169,5.04444918767383,0.3860216685549111,0.1,0.25748058095195514,2.5748058095195514,-0.01992129349042233,0.5284039523730725,9,90.0,0.1,20.0,20.00666666666666,0.050797533576725167,0.9504710895345002
37.7749,-122.4194,50.0,aluminum,37.7849,-122.4094,20.0,wood,1.0,0.0,10.0,10.0,1550.0,30.0,1.4173252285675964,-1.2125775507233312,1417.642692477265,30.0,0.0,60.0,True,0.7181128572000468,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.3925387771206929,10,100.0,1.0,0.0,9.767499999999984,0.3910187909924757,0.6763674463042809
37.7749,-122.4194,10.0,white_paint,37.7849,-122.4094,5.0,white_paint,2.0,20.0,30.0,20.0,1310.0,25.0,1.4173252285675964,-0.20212559783278145,1417.3340479697047,25.0,0.0,55.0,True,0.6008200180176572,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.6643919476907503,6,60.0,2.0,20.0,20.80416666666673,0.5885675145506257,0.5551219195195805
37.7749,-122.4194,30.0,aluminum,37.7849,-122.4094,40.0,steel,1.0,1.0,30.0,40.0,1550.0,25.0,1.4173252285675964,0.4042461648560472,1417.360505846762,21.98812776202589,3.01187223797411,51.98812776202589,True,0.6743707797869591,3.008509650046607,0.0032316471944234945,0.00013094073307970335,6.974731298870363,3.01187223797411,0.1,0.34644355795410575,3.4644355795410573,0.050818279803380884,0.48286377460765817,8,80.0,1.0,1.0,39.22249999999997,0.31314963181887034,0.7311405025002334
37.7749,-122.4194,20.0,black_paint,37.7849,-122.4094,100.0,wood,2.0,1.0,10.0,10.0,1550.0,10.0,1.4173252285675964,3.2305950374330603,1419.5812070939053,10.0,0.0,40.0,True,0.6751096412222913,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.48124088139149074,7,70.0,2.0,1.0,10.347857142857208,0.5477071503871151,0.5782741872481608
37.7749,-122.4194,10.0,black_paint,37.7849,-122.4094,30.0,wood,0.2,20.0,40.0,0.0,1310.0,10.0,1.4173252285675964,0.8084520877431657,1417.4663324164667,8.921651485375826,1.0783485146241745,38.921651485375826,True,0.5,0.998460962405656,0.07949445256163024,0.0003930996568889725,6.7739971631250135,1.0783485146241751,0.1,0.33624438873607776,3.3624438873607776,-1.1260588789105155,1.0,6,60.0,0.19999999999999998,20.0,3.804166666666731,0.06306120130365861,0.938886010882899
37.7749,-122.4194,75.0,steel,37.7849,-122.4094,40.0,steel,0.2,0.5,35.0,15.0,1550.0,25.0,1.4173252285675964,-1.4145975541199667,1417.7573147524893,25.0,0.0,55.0,True,0.6222923156834143,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.6069618325622088,13,125.0,0.20000000000000004,0.5,15.579230769230776,0.09804662727551669,0.9066066301712473
37.7749,-122.4194,5.0,wood,37.7849,-122.4094,100.0,white_paint,1.0,50.0,50.0,40.0,1550.0,25.0,1.4173252285675964,3.8346664754155437,1420.5054746582953,20.42781787655776,4.572182123442239,50.42781787655776,True,0.6272037120300976,4.38572393564665,0.18627116385497872,0.00018702394061459292,8.931655812530586,4.572182123442244,0.1,0.45925874822721613,4.592587482272161,0.0,0.5943783189089499,6,55.0,1.0,50.0,41.07083333333338,0.22419296476649844,0.7991609095915555
